141;56;95;255;land;true;plains;0
142;29;4;61;land;false;plains;0
143;117;227;255;land;false;plains;0
144;255;109;158;land;true;plains;0
145;108;22;255;land;false;plains;0
146;86;74;100;land;false;plains;0
147;217;17;69;land;true;plains;0
148;255;170;232;land;true;plains;0
149;19;82;101;land;false;plains;0
150;74;91;104;land;true;plains;0
151;215;16;215;land;true;plains;0
152;18;11;47;land;false;plains;0
153;27;91;38;land;true;plains;0
154;61;116;255;land;true;plains;0
155;66;121;137;land;true;plains;0
156;51;100;95;land;false;plains;0
157;24;6;100;land;false;plains;0
158;255;89;235;land;false;plains;0
159;142;215;255;land;false;plains;0
160;64;33;18;land;true;plains;0
161;50;117;137;land;false;plains;0
162;83;51;122;land;false;plains;0
163;45;49;5;land;true;plains;0
164;54;58;14;land;true;plains;0
165;86;249;255;land;false;plains;0
166;132;136;255;land;true;plains;0
167;141;34;62;land;true;plains;0
168;78;27;142;land;false;plains;0
169;151;135;223;land;false;plains;0
170;27;6;114;land;true;plains;0
171;122;129;43;land;true;plains;0
172;255;28;220;land;false;plains;0
173;239;35;239;land;true;plains;0
174;255;25;101;land;true;plains;0
175;74;65;86;land;false;plains;0
176;62;98;17;land;false;plains;0
177;42;34;77;land;true;plains;0
178;28;5;128;land;false;plains;0
179;153;168;255;land;false;plains;0
180;63;105;10;land;false;plains;0
181;235;58;255;land;false;plains;0
182;56;208;255;land;false;plains;0
183;158;242;255;land;false;plains;0
184;80;44;124;land;false;plains;0
185;88;66;117;land;false;plains;0
186;155;188;255;land;false;plains;0
187;223;77;223;land;true;plains;0
188;222;5;222;land;true;plains;0
189;3;130;167;land;false;plains;0
190;139;118;228;land;false;plains;0
191;211;235;6;land;true;plains;0
192;79;104;99;land;true;plains;0
193;255;94;217;land;true;plains;0
194;53;130;255;land;true;plains;0
195;160;146;217;land;false;plains;0
196;31;25;58;land;false;plains;0
197;133;142;32;land;false;plains;0
198;63;2;18;land;true;plains;0
199;255;40;208;land;false;plains;0
200;106;136;255;land;false;plains;0
201;74;3;22;land;false;plains;0
202;50;185;223;land;true;plains;0
203;24;92;112;land;false;plains;0
204;83;36;143;land;false;plains;0
205;83;56;118;land;false;plains;0
206;170;186;33;land;true;plains;0
207;255;81;145;land;true;plains;0
208;249;81;255;land;false;plains;0
209;99;161;255;land;false;plains;0
210;109;172;255;land;false;plains;0
211;255;153;251;land;false;plains;0
212;48;76;81;land;true;plains;0
213;63;89;30;land;false;plains;0
214;14;140;67;land;false;plains;0
215;114;208;255;land;false;plains;0
216;16;188;238;land;true;plains;0
217;11;144;182;land;false;plains;0
218;90;4;26;land;false;plains;0
219;144;48;255;land;true;plains;0
220;152;1;72;land;true;plains;0
221;89;154;5;land;false;plains;0
222;66;114;5;land;false;plains;0
223;114;86;235;land;false;plains;0
224;87;4;25;land;false;plains;0
225;89;114;255;land;false;plains;0
226;244;44;244;land;true;plains;0
227;31;5;144;land;false;plains;0
228;49;40;88;land;false;plains;0
229;223;23;223;land;true;plains;0
230;116;5;34;land;false;plains;0
231;137;0;64;land;true;plains;0
232;163;0;77;land;true;plains;0
233;94;255;236;land;true;plains;0
234;255;104;204;land;false;plains;0
235;186;207;255;land;true;plains;0
236;152;160;65;land;false;plains;0
237;255;76;207;land;false;plains;0
238;135;117;255;land;false;plains;0
239;122;97;233;land;false;plains;0
240;191;204;79;land;false;plains;0
241;150;180;255;land;false;plains;0
242;142;161;255;land;false;plains;0
243;101;69;240;land;false;plains;0
244;122;4;35;land;false;plains;0
245;125;4;35;land;true;plains;0
246;192;0;90;land;true;plains;0
247;54;46;64;land;false;plains;0
248;255;104;147;land;true;plains;0
249;63;140;255;land;false;plains;0
250;109;5;32;land;false;plains;0
251;121;0;57;land;true;plains;0
252;67;191;226;land;false;plains;0
253;61;53;71;land;false;plains;0
254;46;9;206;land;false;plains;0
255;83;0;39;land;false;plains;0
256;84;121;255;land;false;plains;0
257;86;2;86;land;true;plains;0
258;61;82;34;land;false;plains;0
259;100;5;29;land;false;plains;0
260;255;76;243;land;false;plains;0
261;102;201;229;land;false;plains;0
262;24;161;200;land;false;plains;0
263;57;29;179;land;false;plains;0
264;96;0;45;land;false;plains;0
265;58;128;50;land;true;plains;0
266;255;84;183;land;true;plains;0
267;101;175;5;land;false;plains;0
268;111;5;32;land;false;plains;0
269;70;160;104;land;true;plains;0
270;34;4;162;land;false;plains;0
271;17;148;73;land;false;plains;0
272;120;8;37;land;true;plains;0
273;151;4;42;land;true;plains;0
274;177;0;83;land;true;plains;0
275;57;98;4;land;false;plains;0
276;171;99;64;land;false;plains;0
277;235;158;255;land;false;plains;0
278;109;255;196;land;true;plains;0
279;94;193;255;land;true;plains;0
280;71;4;71;land;true;plains;0
281;210;0;99;land;true;plains;0
282;255;142;225;land;false;plains;0
283;140;221;244;land;false;plains;0
284;91;55;244;land;false;plains;0
285;91;56;244;land;false;plains;0
286;143;56;79;land;true;plains;0
287;136;58;123;land;false;plains;0
288;255;81;197;land;true;plains;0
289;255;119;200;land;true;plains;0
290;247;99;255;land;false;plains;0
291;153;192;255;land;true;plains;0
292;156;147;255;land;true;plains;0
293;131;108;233;land;false;plains;0
294;207;47;122;land;false;plains;0
295;59;75;38;land;false;plains;0
296;107;1;51;land;true;plains;0
297;255;84;155;land;true;plains;0
298;127;210;255;land;true;plains;0
299;140;124;255;land;true;plains;0
300;159;135;255;land;false;plains;0
301;107;255;218;land;true;plains;0
302;119;22;255;land;false;plains;0
303;164;82;41;land;false;plains;0
304;137;58;255;land;false;plains;0
305;44;35;54;land;false;plains;0
306;79;41;246;land;false;plains;0
307;46;5;224;land;false;plains;0
308;40;8;181;land;false;plains;0
309;190;94;46;land;false;plains;0
310;159;35;93;land;false;plains;0
311;152;211;131;land;true;plains;0
312;51;4;51;land;false;plains;0
313;81;4;81;land;true;plains;0
314;46;56;33;land;false;plains;0
315;45;37;69;land;true;plains;0
316;238;61;255;land;false;plains;0
317;102;178;255;land;true;plains;0
318;168;189;255;land;false;plains;0
319;31;173;214;land;false;plains;0
320;204;89;32;land;true;plains;0
321;255;81;205;land;true;plains;0
322;255;165;211;land;false;plains;0
323;97;66;255;land;true;plains;0
324;5;109;45;land;true;plains;0
325;31;174;214;land;false;plains;0
326;192;43;113;land;false;plains;0
327;144;31;84;land;false;plains;0
328;255;0;120;land;true;plains;0
329;255;119;180;land;false;plains;0
330;96;252;255;land;false;plains;0
331;124;215;255;land;false;plains;0
332;153;249;255;land;true;plains;0
333;89;133;255;land;true;plains;0
334;150;244;255;land;true;plains;0
335;121;117;255;land;false;plains;0
336;142;250;3;land;false;plains;0
337;49;84;3;land;false;plains;0
338;63;35;187;land;false;plains;0
339;131;28;76;land;false;plains;0
340;255;104;229;land;false;plains;0
341;255;79;240;land;true;plains;0
342;72;0;34;land;true;plains;0
343;87;196;227;land;false;plains;0
344;66;25;245;land;false;plains;0
345;130;255;232;land;true;plains;0
346;178;232;255;land;true;plains;0
347;173;245;255;land;false;plains;0
348;241;101;32;land;false;plains;0
349;240;119;60;land;false;plains;0
350;237;118;60;land;false;plains;0
351;112;15;112;land;true;plains;0
352;52;7;246;land;false;plains;0
353;255;163;222;land;true;plains;0
354;72;143;99;land;false;plains;0
355;126;205;228;land;false;plains;0
356;235;154;114;land;true;plains;0
357;45;30;34;land;true;plains;0
358;151;137;255;sea;false;ocean;0
359;110;141;70;land;false;plains;0
360;45;9;197;land;false;plains;0
361;60;0;28;land;true;plains;0
362;255;155;208;land;false;plains;0
363;255;91;222;land;false;plains;0
364;138;112;255;land;true;plains;0
365;140;255;214;land;false;plains;0
366;109;250;255;land;false;plains;0
367;99;255;249;land;false;plains;0
368;175;38;103;land;false;plains;0
369;255;64;165;land;false;plains;0
370;232;104;255;land;false;plains;0
371;135;255;247;land;false;plains;0
372;112;224;255;land;false;plains;0
373;113;24;66;land;false;plains;0
374;114;81;87;land;true;plains;0
375;130;240;255;land;false;plains;0
376;86;255;207;land;true;plains;0
377;162;244;57;land;false;plains;0
378;120;149;82;land;false;plains;0
379;255;79;205;land;false;plains;0
380;160;255;220;land;false;plains;0
381;166;112;255;land;true;plains;0
382;43;255;198;land;false;plains;0
383;122;188;255;land;false;plains;0
384;221;52;132;land;false;plains;0
385;80;199;103;land;false;plains;0
386;155;233;255;land;true;plains;0
387;127;32;127;land;true;plains;0
388;62;60;28;land;false;plains;0
389;110;161;171;land;false;plains;0
390;127;191;255;land;false;plains;0
391;239;133;82;land;false;plains;0
392;85;17;49;land;false;plains;0
393;58;39;44;land;true;plains;0
394;255;145;194;land;false;plains;0
395;169;151;255;land;true;plains;0
396;107;230;255;land;true;plains;0
397;163;163;255;land;true;plains;0
398;162;61;12;land;false;plains;0
399;70;14;40;land;false;plains;0
400;89;126;103;land;false;plains;0
401;139;198;63;land;false;plains;0
402;125;172;65;land;false;plains;0
403;236;142;96;land;true;plains;0
404;49;0;23;land;true;plains;0
405;250;127;255;land;true;plains;0
406;255;99;226;land;true;plains;0
407;140;168;255;land;false;plains;0
408;147;235;255;land;false;plains;0
409;143;237;21;land;false;plains;0
410;99;20;57;land;true;plains;0
411;239;96;214;land;true;plains;0
412;255;68;245;land;false;plains;0
413;171;10;171;land;true;plains;0
414;45;184;224;land;false;plains;0
415;70;47;53;land;true;plains;0
416;229;114;255;land;true;plains;0
417;181;237;255;land;false;plains;0
418;142;195;255;land;false;plains;0
419;63;251;255;land;false;plains;0
420;78;53;192;land;false;plains;0
421;82;55;62;land;true;plains;0
422;255;135;203;land;false;plains;0
423;84;80;23;land;false;plains;0
424;194;71;11;land;false;plains;0
425;189;110;160;land;false;plains;0
426;255;132;244;land;false;plains;0
427;122;182;255;land;false;plains;0
428;130;155;255;land;true;plains;0
429;4;121;49;land;true;plains;0
430;92;87;4;land;false;plains;0
431;50;255;156;land;true;plains;0
432;138;132;255;land;false;plains;0
433;124;176;57;land;false;plains;0
434;96;65;72;land;true;plains;0
435;77;124;16;land;false;plains;0
436;109;103;4;land;false;plains;0
437;255;59;151;land;true;plains;0
438;217;89;149;land;false;plains;0
439;84;47;55;land;true;plains;0
440;255;122;199;land;true;plains;0
441;25;255;212;land;true;plains;0
442;104;255;169;land;false;plains;0
443;152;229;53;land;false;plains;0
444;255;108;177;land;false;plains;0
445;114;202;194;land;false;plains;0
446;255;147;251;land;false;plains;0
447;84;196;127;land;false;plains;0
448;255;117;165;land;true;plains;0
449;170;210;255;land;false;plains;0
450;48;255;255;land;true;plains;0
451;130;146;255;land;false;plains;0
452;75;72;21;land;false;plains;0
453;56;11;32;land;true;plains;0
454;183;73;125;land;false;plains;0
455;255;114;198;land;true;plains;0
456;124;198;255;land;false;plains;0
457;67;26;45;land;false;plains;0
458;127;255;223;land;false;plains;0
459;246;87;9;land;false;plains;0
460;173;66;13;land;false;plains;0
461;255;109;242;land;true;plains;0
462;124;255;255;land;false;plains;0
463;92;10;92;land;true;plains;0
464;255;177;195;land;true;plains;0
465;58;32;38;land;true;plains;0
466;72;40;48;land;true;plains;0
467;94;217;255;land;true;plains;0
468;12;77;37;land;true;plains;0
469;109;206;146;land;false;plains;0
470;181;171;9;land;false;plains;0
471;125;45;5;land;true;plains;0
472;115;242;101;land;true;plains;0
473;255;127;223;land;false;plains;0
474;168;20;168;land;false;plains;0
475;120;207;8;land;false;plains;0
476;129;201;35;land;false;plains;0
477;122;116;5;land;false;plains;0
478;125;30;53;land;true;plains;0
479;137;255;255;land;true;plains;0
480;175;255;212;land;false;plains;0
481;200;72;9;land;false;plains;0
482;44;24;29;land;false;plains;0
483;35;8;14;land;true;plains;0
484;152;198;190;land;false;plains;0
485;166;255;255;land;false;plains;0
486;200;124;255;land;false;plains;0
487;105;156;40;land;false;plains;0
488;251;43;97;land;true;plains;0
489;201;82;138;land;false;plains;0
490;232;140;255;land;true;plains;0
491;81;208;255;land;true;plains;0
492;35;255;174;land;true;plains;0
493;160;151;8;land;false;plains;0
494;126;121;35;land;false;plains;0
495;236;99;163;land;false;plains;0
496;221;129;172;land;false;plains;0
497;110;75;83;land;true;plains;0
498;137;83;92;land;true;plains;0
499;255;170;235;land;false;plains;0
500;109;213;255;land;true;plains;0
501;143;173;197;land;false;plains;0
502;116;158;214;land;false;plains;0
503;76;189;94;land;false;plains;0
504;45;194;37;land;true;plains;0
505;114;218;154;land;false;plains;0
506;84;128;27;land;false;plains;0
507;190;111;148;land;false;plains;0
508;125;85;95;land;true;plains;0
509;139;34;59;land;true;plains;0
510;255;76;204;land;false;plains;0
511;138;114;255;land;false;plains;0
512;125;224;163;land;false;plains;0
513;255;109;175;land;false;plains;0
514;96;228;255;land;true;plains;0
515;213;76;8;land;false;plains;0
516;205;120;160;land;false;plains;0
517;241;167;185;land;false;plains;0
518;47;10;19;land;false;plains;0
519;255;83;177;land;false;plains;0
520;126;119;255;land;true;plains;0
521;2;134;53;land;false;plains;0
522;128;166;79;land;false;plains;0
523;41;8;23;land;true;plains;0
524;227;157;173;land;false;plains;0
525;255;89;238;land;false;plains;0
526;145;176;255;land;false;plains;0
527;33;18;21;land;false;plains;0
528;58;13;23;land;false;plains;0
529;255;119;182;land;true;plains;0
530;78;7;78;land;true;plains;0
531;112;96;157;land;true;plains;0
532;255;119;236;land;true;plains;0
533;210;75;210;land;true;plains;0
534;227;214;6;land;false;plains;0
535;144;138;40;land;false;plains;0
536;184;70;14;land;false;plains;0
537;153;0;115;land;false;plains;0
538;237;173;255;land;false;plains;0
539;125;187;45;land;true;plains;0
540;94;188;255;land;false;plains;0
541;136;47;3;land;true;plains;0
542;166;0;125;land;false;plains;0
543;155;39;66;land;true;plains;0
544;152;224;179;land;true;plains;0
545;202;190;10;land;false;plains;0
546;94;37;64;land;false;plains;0
547;239;140;187;land;false;plains;0
548;239;140;186;land;false;plains;0
549;255;107;188;land;false;plains;0
550;73;212;255;land;false;plains;0
551;180;147;255;land;false;plains;0
552;105;149;48;land;false;plains;0
553;138;55;75;land;false;plains;0
554;63;168;255;land;false;plains;0
555;133;205;160;land;true;plains;0
556;163;65;111;land;true;plains;0
557;193;0;145;land;false;plains;0
558;91;5;91;land;false;plains;0
559;151;235;183;land;true;plains;0
560;133;126;5;land;false;plains;0
561;236;83;7;land;false;plains;0
562;28;16;21;land;false;plains;0
563;211;145;160;land;false;plains;0
564;61;150;145;land;false;plains;0
565;138;122;160;land;true;plains;0
566;140;161;255;land;true;plains;0
567;107;176;255;land;true;plains;0
568;132;165;255;land;false;plains;0
569;255;96;233;land;true;plains;0
570;255;71;221;land;false;plains;0
571;122;0;92;land;false;plains;0
572;138;0;104;land;false;plains;0
573;196;135;149;land;false;plains;0
574;163;173;255;land;true;plains;0
575;175;186;255;land;true;plains;0
576;51;229;119;land;true;plains;0
577;238;224;7;land;false;plains;0
578;160;130;167;land;false;plains;0
579;71;129;255;land;false;plains;0
580;66;8;66;land;false;plains;0
581;200;195;114;land;false;plains;0
582;99;57;77;land;false;plains;0
583;122;150;153;land;true;plains;0
584;200;91;255;land;true;plains;0
585;255;135;211;land;true;plains;0
586;138;170;97;land;false;plains;0
587;125;50;67;land;false;plains;0
588;71;16;29;land;false;plains;0
589;255;119;205;land;false;plains;0
590;204;209;255;land;true;plains;0
591;119;200;255;land;false;plains;0
592;227;80;8;land;false;plains;0
593;110;0;83;land;false;plains;0
594;255;107;247;land;false;plains;0
595;124;235;255;land;false;plains;0
596;147;139;6;land;true;plains;0
597;158;134;142;land;false;plains;0
598;255;63;162;land;false;plains;0
599;206;215;255;land;true;plains;0
600;9;58;28;land;false;plains;0
601;146;58;99;land;true;plains;0
602;81;32;55;land;false;plains;0
603;43;17;29;land;false;plains;0
604;163;41;69;land;true;plains;0
605;189;58;255;land;false;plains;0
606;218;205;5;land;true;plains;0
607;157;150;42;land;false;plains;0
608;144;53;8;land;true;plains;0
609;149;142;172;land;false;plains;0
610;255;122;195;land;false;plains;0
611;242;236;139;land;false;plains;0
612;254;0;192;land;false;plains;0
613;112;45;61;land;false;plains;0
614;43;216;255;land;true;plains;0
615;8;64;29;land;true;plains;0
616;129;180;64;land;true;plains;0
617;180;124;137;land;false;plains;0
618;254;0;191;land;false;plains;0
619;135;179;255;land;false;plains;0
620;82;208;130;land;false;plains;0
621;83;48;64;land;false;plains;0
622;191;0;144;land;false;plains;0
623;80;0;60;land;false;plains;0
624;136;104;137;land;true;plains;0
625;255;53;224;land;false;plains;0
626;195;84;195;land;true;plains;0
627;1;130;50;land;false;plains;0
628;119;192;26;land;true;plains;0
629;124;72;97;land;false;plains;0
630;55;0;41;land;false;plains;0
631;67;0;50;land;false;plains;0
632;150;241;255;land;false;plains;0
633;255;79;175;land;false;plains;0
634;102;173;255;land;false;plains;0
635;55;22;37;land;false;plains;0
636;84;19;34;land;false;plains;0
637;141;188;187;land;true;plains;0
638;255;102;163;land;true;plains;0
639;164;122;255;land;true;plains;0
640;247;233;7;land;true;plains;0
641;173;101;135;land;false;plains;0
642;168;115;128;land;false;plains;0
643;75;63;135;land;true;plains;0
644;111;90;132;land;true;plains;0
645;117;150;127;land;true;plains;0
646;63;61;24;land;false;plains;0
647;126;49;85;land;true;plains;0
648;94;0;71;land;false;plains;0
649;191;201;255;land;false;plains;0
650;211;204;97;land;false;plains;0
651;117;41;4;land;true;plains;0
652;182;46;78;land;true;plains;0
653;68;152;255;land;false;plains;0
654;156;58;10;land;false;plains;0
655;98;39;53;land;false;plains;0
656;158;145;255;land;false;plains;0
657;244;236;106;land;true;plains;0
658;194;185;40;land;false;plains;0
659;164;119;168;land;true;plains;0
660;209;0;157;land;false;plains;0
661;123;116;153;land;true;plains;0
662;97;175;200;land;false;plains;0
663;72;122;101;land;false;plains;0
664;255;102;178;land;false;plains;0
665;10;151;64;land;true;plains;0
666;245;234;58;land;true;plains;0
667;133;112;175;land;true;plains;0
668;255;84;240;land;true;plains;0
669;248;53;255;land;true;plains;0
670;204;175;255;land;true;plains;0
671;128;167;77;land;true;plains;0
672;38;21;29;land;false;plains;0
673;153;105;116;land;false;plains;0
674;170;163;47;land;false;plains;0
675;112;65;87;land;false;plains;0
676;181;45;147;land;false;plains;0
677;197;0;46;land;true;plains;0
678;107;242;255;land;false;plains;0
679;167;158;255;land;false;plains;0
680;124;15;124;land;true;plains;0
681;200;52;86;land;true;plains;0
682;163;173;224;land;true;plains;0
683;78;68;91;land;true;plains;0
684;255;76;159;land;true;plains;0
685;26;168;80;land;true;plains;0
686;255;150;200;land;false;plains;0
687;255;150;199;land;false;plains;0
688;218;55;178;land;false;plains;0
689;218;55;177;land;false;plains;0
690;187;182;196;land;true;plains;0
691;53;234;255;land;false;plains;0
692;50;159;255;land;true;plains;0
693;4;124;50;land;true;plains;0
694;146;170;115;land;true;plains;0
695;33;13;17;land;false;plains;0
696;150;192;255;land;true;plains;0
697;167;150;255;land;true;plains;0
698;158;255;225;land;false;plains;0
699;137;143;255;land;false;plains;0
700;227;215;30;land;false;plains;0
701;110;43;75;land;true;plains;0
702;157;91;122;land;false;plains;0
703;199;49;162;land;false;plains;0
704;139;95;105;land;false;plains;0
705;78;80;107;land;true;plains;0
706;218;175;120;land;false;plains;0
707;179;113;157;land;false;plains;0
708;249;102;255;land;false;plains;0
709;44;0;33;land;false;plains;0
710;86;34;46;land;false;plains;0
711;255;102;140;land;false;plains;0
712;6;139;137;land;true;plains;0
713;108;39;5;land;false;plains;0
714;70;27;37;land;false;plains;0
715;98;23;40;land;false;plains;0
716;72;0;17;land;true;plains;0
717;142;117;10;land;false;plains;0
718;120;86;135;land;true;plains;0
719;150;221;255;land;false;plains;0
720;17;164;255;land;false;plains;0
721;216;207;67;land;false;plains;0
722;99;35;3;land;false;plains;0
723;67;38;52;land;false;plains;0
724;112;39;45;land;false;plains;0
725;255;127;172;land;true;plains;0
726;179;0;42;land;true;plains;0
727;147;150;193;land;true;plains;0
728;255;63;235;land;false;plains;0
729;99;95;28;land;false;plains;0
730;88;32;4;land;true;plains;0
731;226;0;170;land;false;plains;0
732;214;0;50;land;true;plains;0
733;51;133;62;land;false;plains;0
734;152;36;123;land;false;plains;0
735;112;188;255;land;false;plains;0
736;214;140;255;land;false;plains;0
737;186;178;51;land;false;plains;0
738;112;27;47;land;false;plains;0
739;37;0;9;land;false;plains;0
740;255;79;187;land;true;plains;0
741;249;236;31;land;true;plains;0
742;85;0;20;land;true;plains;0
743;140;122;145;land;false;plains;0
744;160;133;126;land;true;plains;0
745;96;181;255;land;false;plains;0
746;135;32;109;land;false;plains;0
747;74;163;51;land;false;plains;0
748;116;147;58;land;true;plains;0
749;22;57;46;land;false;plains;0
750;105;136;58;land;true;plains;0
751;246;236;83;land;true;plains;0
752;31;12;21;land;true;plains;0
753;168;41;136;land;false;plains;0
754;62;75;150;land;false;plains;0
755;255;65;208;land;false;plains;0
756;240;104;135;land;false;plains;0
757;49;0;12;land;false;plains;0
758;50;22;86;land;true;plains;0
759;114;80;90;land;true;plains;0
760;135;147;255;land;false;plains;0
761;223;212;50;land;true;plains;0
762;142;83;111;land;true;plains;0
763;105;25;85;land;false;plains;0
764;56;153;64;land;false;plains;0
765;255;117;202;land;false;plains;0
766;133;109;255;land;false;plains;0
767;4;87;88;land;false;plains;0
768;215;58;255;land;false;plains;0
769;69;146;145;land;true;plains;0
770;69;25;3;land;false;plains;0
771;119;28;96;land;false;plains;0
772;156;17;49;land;false;plains;0
773;184;130;255;land;false;plains;0
774;57;197;195;land;true;plains;0
775;83;29;3;land;true;plains;0
776;52;29;40;land;true;plains;0
777;109;107;137;land;false;plains;0
778;196;149;151;land;false;plains;0
779;117;164;168;land;false;plains;0
780;186;245;255;land;true;plains;0
781;255;152;176;land;false;plains;0
782;44;17;23;land;false;plains;0
783;164;0;39;land;false;plains;0
784;67;42;96;land;true;plains;0
785;255;104;194;land;false;plains;0
786;159;142;255;land;false;plains;0
787;235;59;191;land;false;plains;0
788;58;23;31;land;false;plains;0
789;34;90;119;land;false;plains;0
790;255;145;158;land;true;plains;0
791;255;140;188;land;false;plains;0
792;255;89;196;land;true;plains;0
793;81;255;237;land;false;plains;0
794;57;21;3;land;true;plains;0
795;166;163;255;land;true;plains;0
796;75;17;61;land;false;plains;0
797;150;144;165;land;false;plains;0
798;198;188;20;land;true;plains;0
799;255;111;145;land;false;plains;0
800;94;111;112;land;false;plains;0
801;22;32;38;land;true;plains;0
802;132;138;158;land;true;plains;0
803;112;107;31;land;true;plains;0
804;37;8;30;land;false;plains;0
805;234;84;197;land;false;plains;0
806;206;87;115;land;false;plains;0
807;151;0;36;land;false;plains;0
808;26;44;78;land;false;plains;0
809;188;67;158;land;false;plains;0
810;59;0;14;land;false;plains;0
811;255;0;60;land;true;plains;0
812;158;112;121;land;false;plains;0
813;137;153;196;land;false;plains;0
814;27;27;71;land;false;plains;0
815;99;221;255;land;false;plains;0
816;113;0;27;land;false;plains;0
817;101;138;142;land;true;plains;0
818;34;86;63;land;false;plains;0
819;160;236;255;land;true;plains;0
820;181;159;135;land;false;plains;0
821;37;111;95;land;false;plains;0
822;48;77;91;land;false;plains;0
